Join_Count,TARGET_FID,JOIN_FID,SiteID,Lat,Lon,PHY_IDENT,LENGTH_M,VIDEOTAPE,DATE_TIME,FIRSTVIDEO,HabClass,HAB_CLASS_,INSIDE_X,INSIDE_Y
1,540,42388,241,60.86083334,-146.6729167,02/04/2195/0,598.1146371,PWS07_DV16,5/19/07,PWS07_DV_20070519173402,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16327642.21,8593945.409
1,541,91723,2412,55.77195,-133.53645,11/05/4050/0,439.5166726,SE07_SS_04,7/29/07,SE07_SS_20070729132652,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14864857.95,7513065.316
1,542,114475,2415,55.8264,-133.16585,11/05/4852/0,303.9293793,SE07_SS_13,7/31/07,SE07_SS_20070731155144,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14823913.61,7524248.035
1,543,109883,2418,56.3313,-133.4147,11/04/8471/0,468.4047291,SE07_TK_17,7/16/07,SE07_TK_20070716181047,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14851764.77,7624550.64
1,544,105390,2421,56.5153,-133.12295,11/02/5511/0,11484.10382,,,,53,Protected/Estuary,-14819828.11,7663933.99
1,545,59224,2424,58.7118,-135.2346,10/04/2271/0,340,SE05_H01,7/20/05,SE05_H_0720140828,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15054226.41,8118068.864
1,546,63414,2425,59.1866,-135.486,10/04/2673/0,707,SE05_H02,7/20/05,SE05_H_0720155431,63,Very Protected/Estuary,-15082559.91,8221393.158
1,547,82659,2429,59.4537,-135.3306,10/04/1256/0,275,SE04_05,6/4/04,SE04_0604150517,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15064917.42,8279097.037
1,548,89521,2430,59.4515,-135.3363,10/04/1254/0,89,SE04_05,6/4/04,SE04_0604150513,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15065499.3,8278792.577
1,549,50652,2432,59.4199,-135.3408,10/04/1268/0,398,SE04_05,6/4/04,SE04_0604150709,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15065935.41,8271707.437
1,550,63500,2433,58.733,-135.0283,10/04/0064/0,187,SE04_06,6/4/04,SE04_0604160450,40,Semi-Protected/Immobile/Rock,-15031101.92,8123603.004
1,551,94367,2434,58.708,-135.2373,10/04/2272/0,836,SE05_H01,7/20/05,SE05_H_0720140842,43,Semi-Protected/Estuary,-15054489.66,8117175.897
1,552,78448,2436,59.20685,-135.3337,10/04/1358/0,7686,SE04_05,6/4/04,SE04_0604152201,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15064796.63,8226016.874
1,553,79916,2439,58.7843,-134.937,10/04/0134/0,2034,SE04_06,6/4/04,SE04_0604162824,53,Protected/Estuary,-15021268.54,8134418.038
1,554,48050,244,60.85916667,-146.7091667,02/04/2143/0,1403.349533,PWS07_DV16,5/19/07,PWS07_DV_20070519171751,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16331000.36,8592779.264
1,555,77651,2440,58.7697,-134.9339,10/04/0136/0,1016,SE04_06,6/4/04,SE04_0604163123,40,Semi-Protected/Immobile/Rock,-15020651.99,8131489.415
1,556,127633,2442,58.60745,-135.19655,10/04/2080/0,73,SE05_H01,7/20/05,SE05_H_0720134113,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15049990.18,8095950.586
1,557,71210,2445,58.3481,-134.5676,10/05/0484/0,12353,SE04_12,6/5/04,SE04_0605191358,67,Very Protected/Anthropogenic Permeable,-14980453.33,8041651.25
0,558,-1,2446,58.3337,-134.6222,,0,,,,,,0,0
1,559,42738,2447,58.32958,-134.6076,10/05/0006/0,309,SE04_11,6/5/04,SE04_0605172533,53,Protected/Estuary,-14984326.85,8037537.034
1,560,50236,2448,58.6713,-134.92155,10/04/0222/0,399,SE04_06,6/4/04,SE04_0604164456,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15019584.22,8109536.68
1,561,56445,2449,58.6768,-134.9485,10/04/0230/0,116,SE04_07,6/4/04,SE04_0604165040,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15022663.52,8110704.293
1,562,48050,245,60.85861111,-146.7083333,02/04/2143/0,1403.349533,PWS07_DV16,5/19/07,PWS07_DV_20070519171751,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16331000.36,8592779.264
1,563,12533,2451,58.34073,-154.17139,07/03/2254/0,852.5986574,KNP2003-06,6/13/03,Katmai03_20030613172018,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-17162251.81,8039554.95
1,564,9589,2452,58.33707,-154.16434,07/03/2269/0,193.7212435,KNP2003-06,6/13/03,Katmai03_20030613172342,32,Semi-Exposed/Mobile/Sediment,-17161422.06,8038327.107
1,565,41002,2454,58.31046,-154.21219,07/03/2041/0,307.3190337,KNP2003-05,6/13/03,Katmai03_20030613161626,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-17166675.48,8032685.948
1,566,30469,2455,58.32058,-154.25638,07/03/2206/0,628.6060514,KNP2003-06,6/13/03,Katmai03_20030613171256,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-17171529.4,8035195.662
1,567,18086,2456,58.30491,-154.19493,07/03/2058/0,275.7851922,KNP2003-05,6/13/03,Katmai03_20030613161930,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-17165042.44,8031527.003
1,568,34381,2457,58.29535,-154.20741,07/03/2068/0,298.2693893,KNP2003-06,6/13/03,Katmai03_20030613164344,52,Protected/Mobile/Sediment,-17166253.07,8029596.697
1,569,32254,2459,58.34952,-154.13056,07/03/2310/0,186.8142378,KNP2003-06,6/13/03,Katmai03_20030613173218,52,Protected/Mobile/Sediment,-17157759.13,8041120.486
1,570,53557,246,60.86472222,-146.6844444,02/04/2191/0,119.7746616,PWS07_DV16,5/19/07,PWS07_DV_20070519173333,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16328899.14,8594871.749
1,571,28183,2461,58.31128,-154.28171,07/03/2200/0,456.5701971,KNP2003-06,6/13/03,Katmai03_20030613171030,42,Semi-Protected/Mobile/Sediment,-17174931.37,8032857.085
1,572,11977,2462,58.26246,-154.21605,07/03/1081/0,205.199817,KNP2003-05,6/13/03,Katmai03_20030613155048,44,Semi-Protected/Current Channel,-17167089.61,8022747.641
1,573,50839,2463,58.25679,-154.23044,07/03/1073/0,161.2199131,KNP2003-05,6/13/03,Katmai03_20030613154954,52,Protected/Mobile/Sediment,-17168970.22,8021383.855
1,574,34037,2464,58.24823,-154.19543,07/03/1051/0,608.4079381,KNP2003-05,6/13/03,Katmai03_20030613154358,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-17164887.34,8019990.69
1,575,24209,2466,58.15939,-154.4392767,07/03/0676/0,183.079103,KNP2003-04,6/13/03,Katmai03_20030613143534,52,Protected/Mobile/Sediment,-17192161.82,8000661.081
1,576,12503,2467,58.16721,-154.44083,07/03/0659/0,144.1761073,KNP2003-04,6/13/03,Katmai03_20030613143340,52,Protected/Mobile/Sediment,-17192363.87,8002565.674
1,577,154066,2468,58.177875,-154.44877,07/03/0645/0,471.036074,KNP2003-04,6/13/03,Katmai03_20030613143206,40,Semi-Protected/Immobile/Rock,-17193156.12,8004380.49
1,578,12961,2470,58.087865,-154.4803,07/03/0304/0,398.2770962,KNP2003-03,6/12/03,Katmai03_20030612162332,52,Protected/Mobile/Sediment,-17196575.17,7985728.537
1,579,29345,2472,58.08849,-154.50507,07/03/0332/0,246.2967379,KNP2003-03,6/12/03,Katmai03_20030612162710,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-17199379.8,7985994.424
1,580,46812,2473,58.11551,-154.37941,07/03/0720/0,2143.749786,KNP2003-04,6/13/03,Katmai03_20030613144036,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-17185201.63,7991447.153
1,581,13500,2477,58.19205,-154.48385,07/03/0603/0,63.13225571,KNP2003-03,6/12/03,Katmai03_20030612171344,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-17197056.43,8007822.415
1,582,30662,2479,58.15579,-154.44215,07/03/0680/0,73.12126077,KNP2003-04,6/13/03,Katmai03_20030613143546,42,Semi-Protected/Mobile/Sediment,-17192320.76,8000090.798
1,583,29479,248,60.86777778,-146.7536111,02/04/2050/0,449.1052593,PWS07_DV16,5/19/07,PWS07_DV_20070519164848,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16336607.54,8595556.62
1,584,29479,249,60.86888889,-146.7561111,02/04/2050/0,449.1052593,PWS07_DV16,5/19/07,PWS07_DV_20070519164848,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16336607.54,8595556.62
1,585,143885,25,57.3077778,-133.8497222,10/10/4060/0,377.571861,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14900208.86,7823419.72
1,586,26549,250,60.86453704,-146.8071222,02/04/2074/0,68.96770682,PWS07_DV16,5/19/07,PWS07_DV_20070519165421,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16342654.11,8594995.098
1,587,127194,2505,70.133022,-143.610596,18/05/1451/0,537.714,,,,52,Protected/Mobile/Sediment,-15986485.54,11112125.43
1,588,116857,253,58.231,-134.9174333,10/09/0383/0,365.6028019,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15018797.36,8015394.177
0,589,-1,257,57.56694445,-135.6297037,,0,,,,,,0,0
1,590,85646,258,57.56472222,-135.6105556,10/02/1281/0,213,SE04_15,6/6/04,SE04_0606192540,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15096324.43,7876449.813
1,591,136044,26,57.3086111,-133.8313888,10/10/4050/0,176.2467159,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14898123.15,7823426.848
1,592,74568,261,57.77819445,-135.1295833,10/02/3276/0,172,SE05_KF03,8/20/05,SE05_KF_0820175907,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15042551.6,7921030.719
1,593,100211,265,57.5079,-134.92705,10/02/4221/0,218.2920952,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15020193.79,7864114.24
1,594,93756,266,57.5031,-134.9111,10/02/4251/0,236.5724876,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15018263.27,7864284.859
1,595,159755,267,57.4922,-134.8919,10/02/4255/0,775.8106731,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15015931.37,7862347.852
1,596,59558,269,57.31931667,-135.6979,10/01/2011/0,160,SE04_13,6/6/04,SE04_0606164344,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15105852.93,7825433.808
1,597,91910,270,57.29221667,-135.6036,10/01/2522/0,96,SE04_15,6/6/04,SE04_0606175205,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15095374.22,7820082.78
1,598,117194,271,57.34388889,-135.675,10/06/6178/0,203.7015045,,,,30,Semi-Exposed/Immobile/Rock,-15103221.55,7830592.504
1,599,45591,272,57.34013889,-135.70775,10/01/2051/0,84,SE04_14,6/6/04,SE04_0606165018,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-15106947.78,7830024.655
1,600,159500,274,57.29014167,-135.5878667,10/01/2510/0,163,SE04_15,6/6/04,SE04_0606174851,40,Semi-Protected/Immobile/Rock,-15093511.15,7819543.196
1,601,90349,275,57.29236111,-135.6047222,10/01/2525/0,237,SE04_15,6/6/04,SE04_0606175224,44,Semi-Protected/Current Channel,-15095568.2,7820123.17
1,602,109837,280,56.99722222,-135.1644444,10/07/0881/0,215.263715,SE07_SK_04,6/13/07,SE07_SK_20070613160950,50,Protected/Immobile/Rock,-15046518.79,7759701.552
1,603,83397,281,57.00694444,-135.1604167,10/07/0849/0,675.3748897,SE07_SK_04,6/13/07,SE07_SK_20070613160239,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15046120.34,7761624.281
1,604,77388,284,56.98583333,-135.1333,10/07/0863/0,599.9860363,SE07_SK_04,6/13/07,SE07_SK_20070613160523,53,Protected/Estuary,-15043109.63,7756890.406
1,605,52019,285,57.33791667,-135.7086056,10/01/2053/0,123,SE04_14,6/6/04,SE04_0606165029,30,Semi-Exposed/Immobile/Rock,-15106850.08,7829798.9
1,606,74166,287,57.21972222,-135.3942,10/01/2853/0,80,SE04_17,6/7/04,SE04_0607170814,50,Protected/Immobile/Rock,-15072143.55,7805247.764
1,607,45921,288,57.23638889,-135.355,10/01/2698/0,88,SE04_17,6/7/04,SE04_0607173813,50,Protected/Immobile/Rock,-15067703.08,7808615.926
1,608,98171,289,57.24222222,-135.3519444,10/01/2693/0,178,SE04_17,6/7/04,SE04_0607173749,53,Protected/Estuary,-15067152.15,7809793.9
1,609,125976,29,57.3091666,-133.8161111,10/10/4034/0,95.99182552,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14896356.88,7823443.386
1,610,98171,290,57.24222222,-135.3519444,10/01/2693/0,178,SE04_17,6/7/04,SE04_0607173749,53,Protected/Estuary,-15067152.15,7809793.9
1,611,81442,291,57.23194444,-135.3708333,10/01/2707/0,189,SE04_17,6/7/04,SE04_0607173849,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15069485.07,7807629.969
1,612,71899,292,57.24972222,-135.3686111,10/01/2679/0,316,SE04_17,6/7/04,SE04_0607173436,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15069035.01,7811486.579
1,613,61889,294,57.22027778,-135.3963889,10/01/2854/0,88,SE04_17,6/7/04,SE04_0607170815,52,Protected/Mobile/Sediment,-15072183.36,7805360.127
1,614,69927,297,57.23721945,-135.3647111,10/01/2703/0,81,SE04_17,6/7/04,SE04_0607173834,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15068577.09,7807937.39
1,615,52452,299,57.15638889,-135.3533333,10/01/0156/0,232,SE04_18,6/7/04,SE04_0607180843,50,Protected/Immobile/Rock,-15067361.64,7792070.468
1,616,77888,3,58.56305,-134.90165,10/04/0391/0,60,SE04_07,6/4/04,SE04_0604175547,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15017211.11,8086473.174
1,617,77855,3,58.562075,-134.9006083,10/04/0390/0,240,SE04_07,6/4/04,SE04_0604175540,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15017038.82,8086244.869
1,618,137514,30,57.2988888,-133.8233333,10/10/4175/0,114.8644974,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14897096.71,7821349.066
1,619,104240,30,57.2993055,-133.8241667,10/10/4174/0,229.444821,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14897181.06,7821536.055
1,620,42582,301,57.16388889,-135.3294444,10/01/0146/0,647,SE04_18,6/7/04,SE04_0607180714,50,Protected/Immobile/Rock,-15064402.24,7793838.473
1,621,73186,302,57.17722222,-135.3077778,10/01/0121/0,340,SE04_18,6/7/04,SE04_0607180216,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15062216.63,7796595.116
1,622,64448,303,57.18027778,-135.3377778,10/01/0107/0,90,SE04_18,6/7/04,SE04_0607175954,61,Very Protected/Partially Mobile/Sediment or Rock & Sediment,-15065800.67,7797132.979
1,623,96169,306,57.16611111,-135.3586111,10/01/0062/0,311,SE04_17,6/7/04,SE04_0607175207,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15068182.64,7794160.12
1,624,61622,307,57.15883333,-135.3780833,10/01/0050/0,125,SE04_17,6/7/04,SE04_0607175121,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15070281.04,7792689.01
1,625,53007,308,57.14460834,-135.3768084,10/01/0163/0,382,SE04_18,6/7/04,SE04_0607181001,40,Semi-Protected/Immobile/Rock,-15069828.71,7789941.83
1,626,117760,31,57.2927777,-133.815,10/10/4192/0,483.5870243,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14896167.98,7820207.518
1,627,53993,311,57.1441,-135.3938,10/01/0036/0,274,SE04_17,6/7/04,SE04_0607174959,40,Semi-Protected/Immobile/Rock,-15071987.47,7789736.6
1,628,86429,313,57.1652,-135.3627,10/01/0061/0,185,SE04_17,6/7/04,SE04_0607175205,40,Semi-Protected/Immobile/Rock,-15068456.64,7793984.86
1,629,52874,314,57.17676667,-135.2965,10/01/0124/0,160,SE04_18,6/7/04,SE04_0607180241,52,Protected/Mobile/Sediment,-15061145.65,7796401.655
1,630,95766,315,57.32215278,-135.6702,10/06/6197/0,188.6507309,,,,30,Semi-Exposed/Immobile/Rock,-15102609.33,7826577.5
1,631,125847,315,57.3225,-135.6694,10/06/6198/0,92.52345656,,,,30,Semi-Exposed/Immobile/Rock,-15102564.52,7826362.374
1,632,133060,32,57.2997222,-133.825,10/10/4173/0,252.4395697,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14897405.18,7821708.38
1,633,107393,320,56.83740741,-135.4185185,10/07/0478/0,110.408857,SE07_SK_02,6/13/07,SE07_SK_20070613140550,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15074650.32,7726911.575
1,634,96498,322,56.83027778,-135.4247222,10/07/0470/0,496.7102668,SE07_SK_02,6/13/07,SE07_SK_20070613140418,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-15075472.06,7725680.569
1,635,71605,324,56.84722222,-135.4177778,10/07/0498/0,182.4943313,SE07_SK_02,6/13/07,SE07_SK_20070613141117,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15074788.59,7728789.247
1,636,79215,325,56.843325,-135.3930778,10/07/0200/0,436.4848253,SE07_SK_01,6/13/07,SE07_SK_20070613125808,30,Semi-Exposed/Immobile/Rock,-15071981.6,7728110.943
1,637,118349,328,56.84652778,-135.4954222,10/07/0630/0,125.4804417,SE07_SK_03,6/13/07,SE07_SK_20070613144026,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-15083358.21,7728888.287
1,638,134885,33,57.2894444,-133.8633333,10/10/4086/0,135.4843861,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14901508.51,7819518.668
1,639,88545,330,56.8419,-135.5172,10/07/0660/0,367.0435409,SE07_SK_03,6/13/07,SE07_SK_20070613144905,20,Exposed/Immobile/Rock,-15085598.45,7727856.458
1,640,76431,331,56.83777778,-135.5322,10/07/0721/0,1047.524666,SE07_SK_03,6/13/07,SE07_SK_20070613152931,30,Semi-Exposed/Immobile/Rock,-15087682.56,7726855.417
1,641,113118,334,57.291,-133.7950333,10/10/4025/0,1253.404766,,,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-14893557.92,7820828.21
1,642,79382,335,55.52888889,-133.19,12/07/0587/0,681.967,SE06_CH_04,7/10/06,SE06_CH_0710131308,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14826747.44,7465271.832
0,643,-1,336,55.47916667,-133.1880778,,0,,,,,,0,0
1,644,67366,338,55.51972222,-133.1552778,12/07/0626/0,442.045,SE06_CH_04,7/10/06,SE06_CH_0710132629,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14823173.47,7463044.017
1,645,56944,340,55.52576667,-133.1407,12/07/0645/0,457.04,SE06_CH_04,7/10/06,SE06_CH_0710133007,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14821035.77,7464785.847
1,646,103911,35,57.3026166,-133.80445,10/10/4029/0,496.1983965,,,,30,Semi-Exposed/Immobile/Rock,-14895210.52,7822635.758
1,647,143561,35,57.30064995,-133.8004,10/10/4021/0,513.261178,,,,30,Semi-Exposed/Immobile/Rock,-14894175.97,7821258.121
1,648,109025,36,57.3037166,-133.8433333,10/10/4057/0,576.5200402,,,,30,Semi-Exposed/Immobile/Rock,-14899285.15,7822799.175
1,649,74937,364,58.66993333,-134.9132,10/04/0208/0,567,SE04_06,6/4/04,SE04_0604164151,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15018470.99,8109534.059
1,650,69322,367,58.6954,-134.9356,10/04/0197/0,365,SE04_06,6/4/04,SE04_0604163949,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15020798.96,8114731.203
1,651,69322,367,58.69475,-134.9349,10/04/0197/0,365,SE04_06,6/4/04,SE04_0604163949,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15020798.96,8114731.203
1,652,105977,368,58.7057,-134.9464,10/04/0189/0,105,SE04_06,6/4/04,SE04_0604163851,40,Semi-Protected/Immobile/Rock,-15022134.61,8116842.726
1,653,69322,369,58.6941,-134.9342,10/04/0197/0,365,SE04_06,6/4/04,SE04_0604163949,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15020798.96,8114731.203
1,654,143561,37,57.2986833,-133.79635,10/10/4021/0,513.261178,,,,30,Semi-Exposed/Immobile/Rock,-14894175.97,7821258.121
1,655,51948,370,58.6415,-134.9562667,10/04/0256/0,132,SE04_07,6/4/04,SE04_0604165538,40,Semi-Protected/Immobile/Rock,-15023250.27,8103427.964
1,656,51948,370,58.640775,-134.955825,10/04/0256/0,132,SE04_07,6/4/04,SE04_0604165538,40,Semi-Protected/Immobile/Rock,-15023250.27,8103427.964
1,657,54227,371,58.64033333,-134.9559,10/04/0259/0,180,SE04_07,6/4/04,SE04_0604165546,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15023099.48,8102880.28
1,658,71502,373,58.63255,-134.94645,10/04/0269/0,110,SE04_07,6/4/04,SE04_0604165628,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15022095.53,8101379.587
1,659,54227,374,58.6386,-134.9545,10/04/0259/0,180,SE04_07,6/4/04,SE04_0604165546,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15023099.48,8102880.28
1,660,51942,375,58.6348,-134.948,10/04/0267/0,116,SE04_07,6/4/04,SE04_0604165620,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15022114.76,8102093.302
1,661,137853,376,71.2322,-155.6858,18/03/0049/0,3214.946,,,,52,Protected/Mobile/Sediment,-17332281.02,11481336.13
1,662,139926,377,71.23174,-155.63483,18/03/0053/0,1344.728,,,,32,Semi-Exposed/Mobile/Sediment,-17324169.28,11481616.14
1,663,137850,378,71.22666111,-155.5848084,18/03/0054/0,1908.689,,,,32,Semi-Exposed/Mobile/Sediment,-17319486.77,11480110.32
1,664,137850,378,71.2261,-155.58795,18/03/0054/0,1908.689,,,,32,Semi-Exposed/Mobile/Sediment,-17319486.77,11480110.32
1,665,126886,379,71.23722222,-155.7177778,18/03/0048/0,1228.996,,,,32,Semi-Exposed/Mobile/Sediment,-17333785.19,11484100.59
1,666,129692,38,57.3033,-133.8630333,10/10/4073/0,343.3794276,,,,40,Semi-Protected/Immobile/Rock,-14901617.14,7822213.968
1,667,139926,380,71.2322,-155.635,18/03/0053/0,1344.728,,,,32,Semi-Exposed/Mobile/Sediment,-17324169.28,11481616.14
1,668,137850,381,71.22722222,-155.5816667,18/03/0054/0,1908.689,,,,32,Semi-Exposed/Mobile/Sediment,-17319486.77,11480110.32
1,669,183197,382,54.1708,-165.80675,14/01/2410/0,467.252,AI16_UA_27,4/14/16,,43,Semi-Protected/Estuary,-18457555.69,7202258.558
1,670,181558,388,54.2438,-165.6085667,14/01/1556/0,609.373,AI16_UA_09,4/10/16,,42,Semi-Protected/Mobile/Sediment,-18435210.59,7216463.952
1,671,145946,39,57.2828666,-133.8416666,10/10/4147/0,54.69376882,,,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-14899243.49,7818088.628
1,672,181550,391,54.237725,-165.624225,14/01/1548/0,32.661,AI16_UA_09,4/10/16,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-18437217.56,7215403.002
1,673,181560,393,54.24,-165.59465,14/01/1558/0,643.864,AI16_UA_09,4/10/16,,42,Semi-Protected/Mobile/Sediment,-18433484.08,7215541.807
1,674,181561,395,54.2334,-165.5852,14/01/1559/0,464.358,AI16_UA_09,4/10/16,,42,Semi-Protected/Mobile/Sediment,-18432920.03,7214796.51
1,675,183164,398,54.14525,-165.73695,14/01/2376/0,218.573,AI16_UA_27,4/14/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18449831.19,7197710.191
1,676,66103,4,58.5644333,-134.9101833,10/04/0400/0,143,SE04_07,6/4/04,SE04_0604175632,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15018074.04,8086704.776
1,677,183159,400,54.1363,-165.7577,14/01/2371/0,207.146,AI16_UA_27,4/14/16,,42,Semi-Protected/Mobile/Sediment,-18452102.87,7195984.039
1,678,183141,401,54.1184,-165.7658333,14/01/2327/0,72.651,AI16_UA_27,4/14/16,,30,Semi-Exposed/Immobile/Rock,-18453033.52,7192619.544
1,679,181071,403,54.1286,-165.823,14/01/2349/0,413.663,AI16_UA_27,4/14/16,,47,Semi-Protected/Anthropogenic Permeable,-18459351.69,7194602.303
1,680,183134,404,54.1141,-165.7463,14/01/2320/0,308.559,AI16_UA_27,4/14/16,,42,Semi-Protected/Mobile/Sediment,-18451023.11,7191871.664
1,681,176218,407,53.8092,-166.2087,14/02/4216/0,429.513,AI16_UA_12,4/11/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18502355.62,7133959.716
1,682,176192,408,53.8204,-166.2117,14/02/4191/0,211.909,AI16_UA_12,4/11/16,,52,Protected/Mobile/Sediment,-18502567.33,7136257.579
1,683,176330,409,53.7825,-166.2737,14/02/4330/0,159.552,AI16_UA_12,4/11/16,,52,Protected/Mobile/Sediment,-18509533.41,7129057.644
1,684,176259,411,53.777,-166.2363,14/02/4259/0,193.995,AI16_UA_12,4/11/16,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-18505475.39,7128048.192
1,685,176230,412,53.7885,-166.2176,14/02/4230/0,261.466,AI16_UA_12,4/11/16,,52,Protected/Mobile/Sediment,-18503355.07,7130166.519
1,686,179687,413,53.7355,-166.29215,14/02/6243/0,103.028,AI16_UA_11,4/11/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18511420.92,7120718.724
1,687,179655,415,53.759,-166.2991,14/02/6211/0,245.878,AI16_UA_11,4/11/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18512285.52,7124509.87
1,688,179536,416,53.73095,-166.32355,14/02/6090/0,121.649,AI16_UA_11,4/11/16,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-18515038.18,7119284.277
1,689,175496,418,53.7096,-166.55615,14/02/3265/0,155.208,AI16_UA_01,4/9/16,,30,Semi-Exposed/Immobile/Rock,-18540874.16,7115323.892
1,690,175488,420,53.7131,-166.5377,14/02/3257/0,28.52,AI16_UA_01,4/9/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18538910.53,7116005.454
1,691,175473,421,53.7019,-166.5406,14/02/3242/0,160.004,AI16_UA_01,4/9/16,,42,Semi-Protected/Mobile/Sediment,-18539321.44,7113881.97
1,692,179968,423,53.79085,-166.5133,14/02/3521/0,527.831,AI16_UA_02,4/9/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18536539.77,7130583.89
1,693,179928,425,53.7791,-166.50545,14/02/3481/0,147.705,AI16_UA_02,4/9/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18535332.02,7128052.065
1,694,185998,427,53.7785,-166.4858,14/02/3475/0,384.195,AI16_UA_02,4/9/16,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-18533220.06,7128145.145
1,695,180619,428,53.9145,-166.2657333,14/02/0050/0,469.577,AI16_UA_03,4/9/16,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-18508338.81,7153651.365
