EventID,SeineID,SpeciesName,LifeStage,Unmeasured,Length,LengthType,Comments
22,2107AP1,Sand Shrimp,,0,41,Rostrom-Tail,
22,2107AP1,Sand Shrimp,,0,43,Rostrom-Tail,
23,2107AP2,Tubenose Poacher,,0,48,TL,
23,2107AP2,Tubenose Poacher,,0,53,TL,
23,2107AP2,Pacific Halibut,Juvenile,0,71,TL,
23,2107AP2,Staghorn Sculpin,,0,275,FL,
23,2107AP2,Staghorn Sculpin,,0,274,FL,
23,2107AP2,Staghorn Sculpin,,0,290,FL,
23,2107AP2,Staghorn Sculpin,,0,272,FL,
23,2107AP2,Staghorn Sculpin,,0,240,FL,
23,2107AP2,Staghorn Sculpin,,0,265,FL,
23,2107AP2,Staghorn Sculpin,,0,288,FL,
23,2107AP2,Staghorn Sculpin,,0,245,FL,
23,2107AP2,Staghorn Sculpin,,0,264,FL,
23,2107AP2,Staghorn Sculpin,,0,160,FL,
23,2107AP2,Sand Sole,,0,162,TL,
23,2107AP2,Sand Sole,,0,64,TL,
23,2107AP2,Sand Sole,,0,102,TL,
23,2107AP2,Sand Sole,,0,85,TL,
23,2107AP2,Sand Sole,,0,98,TL,
23,2107AP2,Sand Sole,,0,90,TL,
23,2107AP2,Sand Sole,,0,98,TL,
23,2107AP2,Sand Sole,,0,143,TL,
23,2107AP2,Sand Sole,,0,76,TL,
23,2107AP2,Sand Sole,,0,77,TL,
23,2107AP2,Sand Sole,,0,132,TL,
23,2107AP2,Sand Sole,,0,75,TL,
23,2107AP2,Sand Sole,,0,187,TL,
23,2107AP2,Sand Sole,,0,59,TL,
23,2107AP2,Sand Sole,,0,86,TL,
23,2107AP2,Sand Sole,,0,84,TL,
23,2107AP2,Sand Sole,,0,166,TL,
23,2107AP2,Sand Sole,,0,126,TL,
23,2107AP2,Sand Sole,,0,73,TL,
23,2107AP2,Sand Sole,,0,69,TL,
23,2107AP2,Sand Sole,,0,98,TL,
23,2107AP2,Sand Sole,,0,58,TL,
23,2107AP2,Sand Sole,,0,61,TL,
23,2107AP2,Sand Sole,,0,61,TL,
23,2107AP2,Sand Sole,,0,72,TL,
23,2107AP2,Starry Flounder,,0,103,TL,
23,2107AP2,Sturgeon Poacher,,0,43,TL,
23,2107AP2,Sturgeon Poacher,,0,35,TL,
23,2107AP2,Sturgeon Poacher,,0,31,TL,
23,2107AP2,Sturgeon Poacher,,0,27,TL,
23,2107AP2,Sturgeon Poacher,,0,27,TL,
23,2107AP2,Sturgeon Poacher,,0,25,TL,
23,2107AP2,Sturgeon Poacher,,0,26,TL,
23,2107AP2,Sturgeon Poacher,,0,33,TL,
23,2107AP2,Sturgeon Poacher,,0,31,TL,
23,2107AP2,Sturgeon Poacher,,0,22,TL,
23,2107AP2,Sturgeon Poacher,,0,31,TL,
23,2107AP2,Sandfish,,0,157,FL,
23,2107AP2,Pacific Herring,YOY,0,38,FL,
23,2107AP2,Pacific Herring,YOY,0,43,FL,
23,2107AP2,Pacific Herring,YOY,0,36,FL,
23,2107AP2,Pacific Herring,YOY,0,40,FL,
23,2107AP2,Capelin,YOY,0,29,FL,
23,2107AP2,Capelin,YOY,0,25,FL,
23,2107AP2,Pacific Sand Lance,,0,49,TL,
23,2107AP2,Pacific Sand Lance,,0,82,TL,
23,2107AP2,Sand Shrimp,,0,47,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,77,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,45,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,33,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,53,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,51,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,53,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,38,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,40,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,45,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,37,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,55,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,50,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,40,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,51,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,50,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,47,Rostrom-Tail,
23,2107AP2,Sand Shrimp,,0,,Rostrom-Tail,
24,2107AP3,Sandfish,,0,185,FL,
24,2107AP3,Dungeness Crab,,0,106,Carapace,
24,2107AP3,Dungeness Crab,,0,123,Carapace,
24,2107AP3,Surf Smelt,,0,71,FL,
24,2107AP3,Surf Smelt,,0,68,FL,
24,2107AP3,Surf Smelt,,0,58,FL,
24,2107AP3,Surf Smelt,,0,61,FL,
24,2107AP3,Surf Smelt,,0,73,FL,
24,2107AP3,English Sole,,0,66,TL,
24,2107AP3,English Sole,,0,83,TL,
24,2107AP3,English Sole,,0,81,TL,
24,2107AP3,English Sole,,0,69,TL,
24,2107AP3,English Sole,,0,56,TL,
24,2107AP3,English Sole,,0,69,TL,
24,2107AP3,English Sole,,0,55,TL,
24,2107AP3,English Sole,,0,69,TL,
24,2107AP3,English Sole,,0,55,TL,
24,2107AP3,English Sole,,0,61,TL,
24,2107AP3,English Sole,,0,58,TL,
24,2107AP3,English Sole,,0,83,TL,
24,2107AP3,English Sole,,0,72,TL,
24,2107AP3,English Sole,,0,56,TL,
24,2107AP3,English Sole,,0,69,TL,
24,2107AP3,Sand Sole,,0,87,TL,
24,2107AP3,Sand Sole,,0,180,TL,
24,2107AP3,Sand Sole,,0,140,TL,
24,2107AP3,Sand Sole,,0,52,TL,
24,2107AP3,Sand Sole,,0,67,TL,
24,2107AP3,Sand Sole,,0,65,TL,
24,2107AP3,Sand Sole,,0,147,TL,
24,2107AP3,Sand Sole,,0,42,TL,
24,2107AP3,Sand Sole,,0,73,TL,
24,2107AP3,Sand Sole,,0,63,TL,
24,2107AP3,Sand Sole,,0,71,TL,
24,2107AP3,Sand Sole,,0,97,TL,
24,2107AP3,Sand Sole,,0,84,TL,
24,2107AP3,Sand Sole,,0,91,TL,
24,2107AP3,Sand Sole,,0,77,TL,
24,2107AP3,Sand Sole,,0,78,TL,
24,2107AP3,Sand Sole,,0,57,TL,
24,2107AP3,Sand Sole,,0,77,TL,
24,2107AP3,Sand Sole,,0,41,TL,
24,2107AP3,Sand Sole,,0,116,TL,
24,2107AP3,Sand Sole,,0,,TL,
24,2107AP3,Rock Sole,,0,45,TL,
24,2107AP3,Rock Sole,,0,94,TL,
24,2107AP3,Rock Sole,,0,94,TL,
24,2107AP3,Walleye Pollock,YOY,0,51,FL,
24,2107AP3,Pacific Halibut,Juvenile,0,76,TL,
24,2107AP3,Pacific Halibut,Juvenile,0,67,TL,
24,2107AP3,Sturgeon Poacher,,0,31,TL,
24,2107AP3,Sturgeon Poacher,,0,28,TL,
24,2107AP3,Sturgeon Poacher,,0,29,TL,
24,2107AP3,Sturgeon Poacher,,0,27,TL,
24,2107AP3,Sturgeon Poacher,,0,31,TL,
24,2107AP3,Sturgeon Poacher,,0,21,TL,
24,2107AP3,Sturgeon Poacher,,0,28,TL,
24,2107AP3,Sturgeon Poacher,,0,25,TL,
24,2107AP3,Sturgeon Poacher,,0,32,TL,
24,2107AP3,Sturgeon Poacher,,0,26,TL,
24,2107AP3,Sturgeon Poacher,,0,28,TL,
24,2107AP3,Sturgeon Poacher,,0,31,TL,
24,2107AP3,Sturgeon Poacher,,0,23,TL,
24,2107AP3,Sturgeon Poacher,,0,27,TL,
24,2107AP3,Sturgeon Poacher,,0,27,TL,
24,2107AP3,Sturgeon Poacher,,0,27,TL,
24,2107AP3,Sturgeon Poacher,,0,31,TL,
24,2107AP3,Sturgeon Poacher,,0,24,TL,
24,2107AP3,Sturgeon Poacher,,0,29,TL,
24,2107AP3,Sturgeon Poacher,,0,32,TL,
24,2107AP3,Sturgeon Poacher,,0,26,TL,
24,2107AP3,Sturgeon Poacher,,0,33,TL,
24,2107AP3,Sturgeon Poacher,,0,31,TL,
24,2107AP3,Sturgeon Poacher,,0,29,TL,
24,2107AP3,Sturgeon Poacher,,0,25,TL,
24,2107AP3,Sturgeon Poacher,,0,30,TL,
24,2107AP3,Sturgeon Poacher,,0,27,TL,
24,2107AP3,Sturgeon Poacher,,0,25,TL,
24,2107AP3,Sturgeon Poacher,,0,27,TL,
24,2107AP3,Sturgeon Poacher,,0,31,TL,
24,2107AP3,Sturgeon Poacher,,6,,TL,
24,2107AP3,Sand Shrimp,,0,43,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,42,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,55,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,50,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,52,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,37,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,45,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,50,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,82,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,48,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,47,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,44,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,43,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,37,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,38,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,33,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,56,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,48,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,44,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,0,39,Rostrom-Tail,
24,2107AP3,Sand Shrimp,,31,,Rostrom-Tail,
24,2107AP3,Tubenose Poacher,,0,61,TL,
25,2108PB1,Graceful Kelp Crab,,0,20,Carapace,
25,2108PB1,Dungeness Crab,,0,50,Carapace,
25,2108PB1,Dungeness Crab,,0,52,Carapace,
25,2108PB1,Staghorn Sculpin,,0,279,FL,
25,2108PB1,Staghorn Sculpin,,0,305,FL,
25,2108PB1,Staghorn Sculpin,,0,206,FL,
25,2108PB1,Staghorn Sculpin,,0,231,FL,
25,2108PB1,Staghorn Sculpin,,0,235,FL,
25,2108PB1,Staghorn Sculpin,,0,223,FL,
25,2108PB1,Pacific Tom Cod,,0,202,FL,
25,2108PB1,Pacific Tom Cod,,0,213,FL,
25,2108PB1,Pacific Tom Cod,,0,190,FL,
25,2108PB1,Pacific Tom Cod,,0,218,FL,
25,2108PB1,Pacific Tom Cod,,0,193,FL,
25,2108PB1,Pacific Tom Cod,,0,212,FL,
25,2108PB1,Rock Sole,,0,172,TL,
25,2108PB1,Rock Sole,,0,127,TL,
25,2108PB1,Rock Sole,,0,144,TL,
25,2108PB1,Rock Sole,,0,156,TL,
25,2108PB1,Sand Sole,,0,208,TL,
25,2108PB1,Sand Sole,,0,129,TL,
25,2108PB1,Sand Sole,,0,197,TL,
25,2108PB1,Surf Smelt,,0,106,FL,
25,2108PB1,Surf Smelt,,0,105,FL,
25,2108PB1,Surf Smelt,,0,103,FL,
25,2108PB1,Surf Smelt,,0,89,FL,
25,2108PB1,Surf Smelt,,0,100,FL,
25,2108PB1,Surf Smelt,,0,94,FL,
25,2108PB1,Surf Smelt,,0,105,FL,
25,2108PB1,Surf Smelt,,0,89,FL,
25,2108PB1,Surf Smelt,,0,108,FL,
25,2108PB1,Surf Smelt,,0,101,FL,
25,2108PB1,Surf Smelt,,0,86,FL,
25,2108PB1,Surf Smelt,,0,98,FL,
25,2108PB1,Surf Smelt,,0,101,FL,
25,2108PB1,Surf Smelt,,0,90,FL,
25,2108PB1,Surf Smelt,,0,109,FL,
25,2108PB1,Surf Smelt,,0,98,FL,
25,2108PB1,Surf Smelt,,0,94,FL,
25,2108PB1,Surf Smelt,,0,89,FL,
25,2108PB1,Surf Smelt,,0,101,FL,
25,2108PB1,Surf Smelt,,0,88,FL,
25,2108PB1,Surf Smelt,,0,93,FL,
25,2108PB1,Surf Smelt,,0,95,FL,
25,2108PB1,Surf Smelt,,0,110,FL,
25,2108PB1,Tubenose Poacher,,0,69,TL,
25,2108PB1,Tubenose Poacher,,0,73,TL,
25,2108PB1,Silver Spotted Sculpin,,0,56,TL,
25,2108PB1,Silver Spotted Sculpin,,0,50,TL,
25,2108PB1,White Spotted Greenling,,0,100,FL,
25,2108PB1,White Spotted Greenling,,0,100,FL,
25,2108PB1,White Spotted Greenling,,0,94,FL,
25,2108PB1,White Spotted Greenling,,0,104,FL,
25,2108PB1,Snailfish,,0,30,TL,
25,2108PB1,Snailfish,,0,32,TL,
25,2108PB1,Sturgeon Poacher,,0,35,TL,
25,2108PB1,Sturgeon Poacher,,0,45,TL,
25,2108PB1,Sturgeon Poacher,,0,38,TL,
25,2108PB1,Sturgeon Poacher,,0,43,TL,
25,2108PB1,Sturgeon Poacher,,0,28,TL,
25,2108PB1,Longfin Smelt,,0,121,FL,
25,2108PB1,Longfin Smelt,,0,113,FL,
25,2108PB1,Longfin Smelt,,0,114,FL,
25,2108PB1,Pacific Halibut,Juvenile,0,58,TL,
25,2108PB1,Pacific Halibut,Juvenile,0,92,TL,
26,2108PB2,Tubenose Poacher,,0,83,TL,
26,2108PB2,Tubenose Poacher,,0,86,TL,
26,2108PB2,Tubenose Poacher,,0,56,TL,
26,2108PB2,Tubenose Poacher,,0,87,TL,
26,2108PB2,Tubenose Poacher,,0,82,TL,
26,2108PB2,Tubenose Poacher,,0,72,TL,
26,2108PB2,Buffalo Sculpin,,0,28,TL,
26,2108PB2,Buffalo Sculpin,,0,28,TL,
26,2108PB2,Surf Smelt,,0,180,FL,
26,2108PB2,Surf Smelt,,0,167,FL,
26,2108PB2,Hairy Crab,,0,52,Carapace,
26,2108PB2,Graceful Decorator Crab,,0,16,Carapace,
26,2108PB2,Pacific Sand Lance,,0,85,TL,
26,2108PB2,Tidepool Sculpin,,0,42,TL,
26,2108PB2,Staghorn Sculpin,,0,271,FL,
26,2108PB2,Staghorn Sculpin,,0,260,FL,
26,2108PB2,Staghorn Sculpin,,0,202,FL,
26,2108PB2,Staghorn Sculpin,,0,322,FL,
26,2108PB2,Staghorn Sculpin,,0,324,FL,
26,2108PB2,Staghorn Sculpin,,0,260,FL,
26,2108PB2,Staghorn Sculpin,,0,212,FL,
26,2108PB2,Staghorn Sculpin,,0,320,FL,
26,2108PB2,Staghorn Sculpin,,0,170,FL,
26,2108PB2,Staghorn Sculpin,,0,185,FL,
26,2108PB2,Staghorn Sculpin,,0,240,FL,
26,2108PB2,Staghorn Sculpin,,0,210,FL,
26,2108PB2,Staghorn Sculpin,,0,35,FL,
26,2108PB2,Staghorn Sculpin,,0,38,FL,
26,2108PB2,Staghorn Sculpin,,0,250,FL,
26,2108PB2,Staghorn Sculpin,,0,290,FL,
26,2108PB2,Staghorn Sculpin,,0,249,FL,
26,2108PB2,Staghorn Sculpin,,0,262,FL,
26,2108PB2,Staghorn Sculpin,,0,257,FL,
26,2108PB2,Staghorn Sculpin,,0,268,FL,
26,2108PB2,Staghorn Sculpin,,0,254,FL,
26,2108PB2,Staghorn Sculpin,,0,220,FL,
26,2108PB2,Rock Sole,,0,93,TL,
26,2108PB2,Rock Sole,,0,45,TL,
26,2108PB2,Rock Sole,,0,157,TL,
26,2108PB2,Rock Sole,,0,73,TL,
26,2108PB2,Rock Sole,,0,48,TL,
26,2108PB2,Sand Sole,,12,,TL,
26,2108PB2,Sand Sole,,0,160,TL,
26,2108PB2,Sand Sole,,0,152,TL,
26,2108PB2,Sand Sole,,0,109,TL,
26,2108PB2,Sand Sole,,0,166,TL,
26,2108PB2,Sand Sole,,0,117,TL,
26,2108PB2,Sand Sole,,0,93,TL,
26,2108PB2,Sand Sole,,0,80,TL,
26,2108PB2,Sand Sole,,0,81,TL,
26,2108PB2,Sand Sole,,0,104,TL,
26,2108PB2,Sand Sole,,0,81,TL,
26,2108PB2,Sand Sole,,0,131,TL,
26,2108PB2,Sand Sole,,0,182,TL,
26,2108PB2,Sand Sole,,0,86,TL,
26,2108PB2,Sand Sole,,0,118,TL,
26,2108PB2,Sand Sole,,0,162,TL,
26,2108PB2,Sand Sole,,0,184,TL,
26,2108PB2,Sand Sole,,0,116,TL,
26,2108PB2,Sand Sole,,0,51,TL,
26,2108PB2,Sand Sole,,0,110,TL,
26,2108PB2,Sand Sole,,0,120,TL,
26,2108PB2,Sand Sole,,0,132,TL,
26,2108PB2,Sand Sole,,0,75,TL,
26,2108PB2,Sand Sole,,0,83,TL,
26,2108PB2,Sand Sole,,0,109,TL,
26,2108PB2,Sand Sole,,0,93,TL,
26,2108PB2,Sand Sole,,0,156,TL,
26,2108PB2,Sand Sole,,0,166,TL,
26,2108PB2,Sand Sole,,0,169,TL,
26,2108PB2,Sand Sole,,0,83,TL,
26,2108PB2,Sand Sole,,0,97,TL,
26,2108PB2,Pacific Tom Cod,,0,210,FL,
26,2108PB2,Pacific Tom Cod,,0,240,FL,
26,2108PB2,Pacific Tom Cod,,0,114,FL,
26,2108PB2,Pacific Tom Cod,,0,260,FL,
26,2108PB2,Pacific Tom Cod,,0,210,FL,
26,2108PB2,Pacific Tom Cod,,0,199,FL,
26,2108PB2,Pacific Tom Cod,,0,197,FL,
26,2108PB2,Pacific Tom Cod,,0,202,FL,
26,2108PB2,Pacific Tom Cod,,0,210,FL,
26,2108PB2,Pacific Tom Cod,,0,221,FL,
26,2108PB2,Pacific Tom Cod,,0,202,FL,
26,2108PB2,Pacific Tom Cod,,0,245,FL,
26,2108PB2,Pacific Tom Cod,,0,221,FL,
26,2108PB2,Pacific Tom Cod,,0,211,FL,
26,2108PB2,Pacific Tom Cod,,0,209,FL,
26,2108PB2,Pacific Tom Cod,,0,193,FL,
26,2108PB2,Pacific Tom Cod,,0,204,FL,
26,2108PB2,Pacific Tom Cod,,0,250,FL,
26,2108PB2,Pacific Tom Cod,,0,239,FL,
26,2108PB2,Pacific Tom Cod,,0,224,FL,
26,2108PB2,Pacific Tom Cod,,0,226,FL,
26,2108PB2,Pacific Tom Cod,,0,197,FL,
26,2108PB2,Pacific Tom Cod,,0,210,FL,
26,2108PB2,Pacific Tom Cod,,0,218,FL,
26,2108PB2,Pacific Tom Cod,,0,210,FL,
26,2108PB2,Pacific Tom Cod,,0,200,FL,
26,2108PB2,Pacific Tom Cod,,0,181,FL,
26,2108PB2,English Sole,,0,124,TL,
26,2108PB2,English Sole,,0,107,TL,
26,2108PB2,English Sole,,0,116,TL,
26,2108PB2,English Sole,,0,120,TL,
26,2108PB2,English Sole,,0,96,TL,
26,2108PB2,English Sole,,0,96,TL,
26,2108PB2,English Sole,,0,45,TL,
26,2108PB2,English Sole,,0,103,TL,
26,2108PB2,English Sole,,0,94,TL,
26,2108PB2,English Sole,,0,109,TL,
26,2108PB2,English Sole,,0,111,TL,
26,2108PB2,English Sole,,0,115,TL,
26,2108PB2,English Sole,,0,103,TL,
26,2108PB2,English Sole,,0,117,TL,
26,2108PB2,English Sole,,0,107,TL,
26,2108PB2,English Sole,,0,96,TL,
26,2108PB2,English Sole,,0,106,TL,
26,2108PB2,English Sole,,0,99,TL,
26,2108PB2,English Sole,,0,105,TL,
26,2108PB2,English Sole,,0,96,TL,
26,2108PB2,English Sole,,0,86,TL,
26,2108PB2,English Sole,,0,118,TL,
26,2108PB2,English Sole,,0,47,TL,
26,2108PB2,English Sole,,0,115,TL,
26,2108PB2,Sturgeon Poacher,,0,45,TL,
26,2108PB2,Sturgeon Poacher,,0,35,TL,
26,2108PB2,Sturgeon Poacher,,0,32,TL,
26,2108PB2,Sturgeon Poacher,,0,32,TL,
26,2108PB2,Sturgeon Poacher,,0,41,TL,
26,2108PB2,Sturgeon Poacher,,0,42,TL,
26,2108PB2,Sturgeon Poacher,,0,56,TL,
26,2108PB2,Sturgeon Poacher,,0,35,TL,
26,2108PB2,Sturgeon Poacher,,0,41,TL,
26,2108PB2,Sturgeon Poacher,,0,49,TL,
26,2108PB2,Sturgeon Poacher,,0,50,TL,
26,2108PB2,Sturgeon Poacher,,0,38,TL,
26,2108PB2,Sturgeon Poacher,,0,51,TL,
26,2108PB2,Sturgeon Poacher,,0,53,TL,
26,2108PB2,Sturgeon Poacher,,0,42,TL,
26,2108PB2,Sturgeon Poacher,,0,43,TL,
26,2108PB2,Sturgeon Poacher,,0,33,TL,
26,2108PB2,Sturgeon Poacher,,0,36,TL,
26,2108PB2,Sturgeon Poacher,,0,50,TL,
26,2108PB2,Sturgeon Poacher,,0,35,TL,
26,2108PB2,Sturgeon Poacher,,0,35,TL,
26,2108PB2,Sturgeon Poacher,,0,55,TL,
26,2108PB2,Sturgeon Poacher,,0,38,TL,
26,2108PB2,Sturgeon Poacher,,0,42,TL,
26,2108PB2,Sturgeon Poacher,,0,41,TL,
26,2108PB2,Sturgeon Poacher,,0,193,TL,
26,2108PB2,Sturgeon Poacher,,0,46,TL,
26,2108PB2,Sturgeon Poacher,,0,23,TL,
26,2108PB2,Sturgeon Poacher,,0,35,TL,
26,2108PB2,Sturgeon Poacher,,0,44,TL,
26,2108PB2,Sturgeon Poacher,,85,,TL,
26,2108PB2,Silver Spotted Sculpin,,0,62,TL,
26,2108PB2,Silver Spotted Sculpin,,0,48,TL,
26,2108PB2,Silver Spotted Sculpin,,0,58,TL,
26,2108PB2,Silver Spotted Sculpin,,0,56,TL,
26,2108PB2,Silver Spotted Sculpin,,0,73,TL,
26,2108PB2,Saffron Cod,,0,66,FL,
26,2108PB2,Saffron Cod,,0,71,FL,
26,2108PB2,Sand Shrimp,,0,55,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,50,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,59,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,80,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,54,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,44,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,51,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,62,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,60,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,62,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,58,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,67,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,55,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,58,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,26,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,26,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,68,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,53,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,33,Rostrom-Tail,
26,2108PB2,Sand Shrimp,,0,31,Rostrom-Tail,
26,2108PB2,Dungeness Crab,,0,45,Carapace,
26,2108PB2,Dungeness Crab,,0,42,Carapace,
26,2108PB2,Dungeness Crab,,0,54,Carapace,
26,2108PB2,Pacific Herring,YOY,0,45,FL,
26,2108PB2,Pacific Halibut,Juvenile,0,42,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,110,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,50,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,72,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,82,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,56,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,84,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,49,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,83,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,56,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,51,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,75,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,76,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,51,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,55,TL,
26,2108PB2,Pacific Halibut,Juvenile,0,45,TL,
26,2108PB2,Longfin Smelt,,0,130,FL,
26,2108PB2,Sandfish,,0,149,FL,
26,2108PB2,Sandfish,,0,151,FL,
26,2108PB2,Starry Flounder,,0,265,TL,
26,2108PB2,Snailfish,,0,52,TL,
27,2108PB3,Surf Smelt,,0,87,FL,
27,2108PB3,Surf Smelt,,0,151,FL,
27,2108PB3,Surf Smelt,,0,88,FL,
27,2108PB3,Surf Smelt,,0,61,FL,
27,2108PB3,Surf Smelt,,0,104,FL,
27,2108PB3,Surf Smelt,,0,90,FL,
27,2108PB3,Surf Smelt,,0,99,FL,
27,2108PB3,Surf Smelt,,0,86,FL,
27,2108PB3,Surf Smelt,,0,85,FL,
27,2108PB3,Surf Smelt,,0,93,FL,
27,2108PB3,Pacific Tom Cod,,26,,FL,
27,2108PB3,Pacific Tom Cod,,0,220,FL,
27,2108PB3,Pacific Tom Cod,,0,93,FL,
27,2108PB3,Pacific Tom Cod,,0,205,FL,
27,2108PB3,Pacific Tom Cod,,0,207,FL,
27,2108PB3,Pacific Tom Cod,,0,209,FL,
27,2108PB3,Pacific Tom Cod,,0,210,FL,
27,2108PB3,Pacific Tom Cod,,0,192,FL,
27,2108PB3,Pacific Tom Cod,,0,209,FL,
27,2108PB3,Pacific Tom Cod,,0,210,FL,
27,2108PB3,Pacific Tom Cod,,0,196,FL,
27,2108PB3,Pacific Tom Cod,,0,200,FL,
27,2108PB3,Pacific Tom Cod,,0,191,FL,
27,2108PB3,Pacific Tom Cod,,0,189,FL,
27,2108PB3,Pacific Tom Cod,,0,213,FL,
27,2108PB3,Pacific Tom Cod,,0,177,FL,
27,2108PB3,Pacific Tom Cod,,0,211,FL,
27,2108PB3,Pacific Tom Cod,,0,211,FL,
27,2108PB3,Pacific Tom Cod,,0,195,FL,
27,2108PB3,Pacific Tom Cod,,0,207,FL,
27,2108PB3,Pacific Tom Cod,,0,212,FL,
27,2108PB3,Pacific Tom Cod,,0,217,FL,
27,2108PB3,Pacific Tom Cod,,0,198,FL,
27,2108PB3,Pacific Tom Cod,,0,199,FL,
27,2108PB3,Pacific Tom Cod,,0,199,FL,
27,2108PB3,Pacific Tom Cod,,0,217,FL,
27,2108PB3,Pacific Tom Cod,,0,203,FL,
27,2108PB3,Pacific Tom Cod,,0,190,FL,
27,2108PB3,Pacific Tom Cod,,0,207,FL,
27,2108PB3,Pacific Tom Cod,,0,213,FL,
27,2108PB3,Pacific Tom Cod,,0,191,FL,
27,2108PB3,Dolly Varden,Adult,0,300,FL,
27,2108PB3,Dolly Varden,,0,225,FL,
27,2108PB3,Sand Sole,,0,96,TL,
27,2108PB3,Sand Sole,,0,113,TL,
27,2108PB3,Sand Sole,,0,60,TL,
27,2108PB3,Sand Sole,,0,90,TL,
27,2108PB3,Sand Sole,,0,92,TL,
27,2108PB3,Sand Sole,,0,161,TL,
27,2108PB3,Sand Sole,,0,101,TL,
27,2108PB3,Sand Sole,,0,168,TL,
27,2108PB3,Sand Sole,,0,91,TL,
27,2108PB3,Sand Sole,,0,71,TL,
27,2108PB3,Sand Sole,,0,101,TL,
27,2108PB3,Sand Sole,,0,92,TL,
27,2108PB3,Sand Sole,,0,122,TL,
27,2108PB3,Sand Sole,,0,139,TL,
27,2108PB3,Sand Sole,,0,141,TL,
27,2108PB3,Sand Sole,,0,124,TL,
27,2108PB3,Sand Sole,,0,89,TL,
27,2108PB3,Sand Sole,,0,110,TL,
27,2108PB3,Sand Sole,,0,105,TL,
27,2108PB3,Staghorn Sculpin,,0,205,FL,
